,country,continent,census,year,size_category,area_of_holdings,number_of_holdings
3823,Hungary,Europe,2020,2020,Holdings with land size 50-<100,561280.0,7980.0
3824,Hungary,Europe,2020,2020,Holdings with land size 100-<200,3197180.0,10230.0
3825,Iceland,Europe,2010,2010,Holdings with land size 0-<1,10.0,16.0
3826,Iceland,Europe,2010,2010,Holdings with land size 1-<2,20.0,34.0
3827,Iceland,Europe,2010,2010,Holdings with land size 2-<3,17.0,7.0
3828,Iceland,Europe,2010,2010,Holdings with land size 3-<4,17.0,7.0
3829,Iceland,Europe,2010,2010,Holdings with land size 4-<5,16.0,6.0
3830,Iceland,Europe,2010,2010,Holdings with land size 10-<20,430.0,30.0
3831,Iceland,Europe,2010,2010,Holdings with land size 20-<50,4370.0,130.0
3832,Iceland,Europe,2010,2010,Holdings with land size 50-<100,16770.0,230.0
3833,Iceland,Europe,2010,2010,Holdings with land size 100-<200,1573920.0,2090.0
3834,India,Asia,2010,2010,Holdings with land size 0-<1,35908000.0,92826000.0
3835,India,Asia,2010,2010,Holdings with land size 1-<2,35244000.0,24779000.0
3836,India,Asia,2010,2010,Holdings with land size 2-<3,23164000.0,9649000.0
3837,India,Asia,2010,2010,Holdings with land size 3-<4,14540000.0,4247000.0
3838,India,Asia,2010,2010,Holdings with land size 4-<5,10762000.0,2431000.0
3839,India,Asia,2010,2010,Holdings with land size 10-<20,10489000.0,799000.0
3840,India,Asia,2010,2010,Holdings with land size 20-<50,6418000.0,174000.0
3841,India,Asia,2020,2015,Holdings with land size 0-<1,37923353.0,100251309.0
3842,India,Asia,2020,2015,Holdings with land size 1-<2,36150710.0,25809332.0
3843,India,Asia,2020,2015,Holdings with land size 2-<3,23374742.0,9827676.0
3844,India,Asia,2020,2015,Holdings with land size 3-<4,14244565.0,4165538.0
3845,India,Asia,2020,2015,Holdings with land size 4-<5,10457933.0,2366241.0
3846,India,Asia,2020,2015,Holdings with land size 10-<20,9066528.0,693375.0
3847,India,Asia,2020,2015,Holdings with land size 20-<50,5247011.0,145031.0
3848,Iran,Asia,2010,2014,Holdings with land size 0-<1,403061.0,1238159.0
3849,Iran,Asia,2010,2014,Holdings with land size 1-<2,858305.0,389346.0
3850,Iran,Asia,2010,2014,Holdings with land size 2-<3,746873.0,338798.0
3851,Iran,Asia,2010,2014,Holdings with land size 3-<4,645310.0,292727.0
3852,Iran,Asia,2010,2014,Holdings with land size 4-<5,562914.0,255350.0
3853,Iran,Asia,2010,2014,Holdings with land size 10-<20,3114551.0,354069.0
3854,Iran,Asia,2010,2014,Holdings with land size 20-<50,3548277.0,129265.0
3855,Iran,Asia,2010,2014,Holdings with land size 50-<100,3724131.0,35065.0
3856,Ireland,Europe,2010,2010,Holdings with land size 0-<1,830.0,728.0
3857,Ireland,Europe,2010,2010,Holdings with land size 1-<2,1690.0,1482.0
3858,Ireland,Europe,2010,2010,Holdings with land size 2-<3,9023.0,2502.0
3859,Ireland,Europe,2010,2010,Holdings with land size 3-<4,8977.0,2489.0
3860,Ireland,Europe,2010,2010,Holdings with land size 4-<5,8620.0,2390.0
3861,Ireland,Europe,2010,2010,Holdings with land size 10-<20,500780.0,33580.0
3862,Ireland,Europe,2010,2010,Holdings with land size 20-<50,1802610.0,55360.0
3863,Ireland,Europe,2010,2010,Holdings with land size 50-<100,1389390.0,20760.0
3864,Ireland,Europe,2010,2010,Holdings with land size 100-<200,1150010.0,4720.0
3865,Ireland,Europe,2020,2020,Holdings with land size 0-<1,514.0,422.0
3866,Ireland,Europe,2020,2020,Holdings with land size 1-<2,1046.0,858.0
3867,Ireland,Europe,2020,2020,Holdings with land size 2-<3,7423.0,2064.0
3868,Ireland,Europe,2020,2020,Holdings with land size 3-<4,7385.0,2054.0
3869,Ireland,Europe,2020,2020,Holdings with land size 4-<5,7092.0,1972.0
3870,Ireland,Europe,2020,2020,Holdings with land size 10-<20,457060.0,30870.0
3871,Ireland,Europe,2020,2020,Holdings with land size 20-<50,1627440.0,50390.0
3872,Ireland,Europe,2020,2020,Holdings with land size 50-<100,1339980.0,19760.0
3873,Ireland,Europe,2020,2020,Holdings with land size 100-<200,931050.0,5880.0
3874,Italy,Europe,2010,2010,Holdings with land size 0-<1,239485.0,269914.0
3875,Italy,Europe,2010,2010,Holdings with land size 1-<2,487505.0,549446.0
3876,Italy,Europe,2010,2010,Holdings with land size 2-<3,379581.0,121235.0
3877,Italy,Europe,2010,2010,Holdings with land size 3-<4,377639.0,120615.0
3878,Italy,Europe,2010,2010,Holdings with land size 4-<5,362629.0,115821.0
3879,Italy,Europe,2010,2010,Holdings with land size 10-<20,1663480.0,120120.0
3880,Italy,Europe,2010,2010,Holdings with land size 20-<50,2685900.0,87610.0
3881,Italy,Europe,2010,2010,Holdings with land size 50-<100,1994070.0,29210.0
3882,Italy,Europe,2010,2010,Holdings with land size 100-<200,3370460.0,15490.0
3883,Italy,Europe,2020,2020,Holdings with land size 0-<1,138419.0,144233.0
3884,Italy,Europe,2020,2020,Holdings with land size 1-<2,281771.0,293607.0
3885,Italy,Europe,2020,2020,Holdings with land size 2-<3,293951.0,93383.0
3886,Italy,Europe,2020,2020,Holdings with land size 3-<4,292447.0,92905.0
3887,Italy,Europe,2020,2020,Holdings with land size 4-<5,280823.0,89212.0
3888,Italy,Europe,2020,2020,Holdings with land size 10-<20,1517800.0,109310.0
3889,Italy,Europe,2020,2020,Holdings with land size 20-<50,2648400.0,85940.0
3890,Italy,Europe,2020,2020,Holdings with land size 50-<100,2202110.0,32160.0
3891,Italy,Europe,2020,2020,Holdings with land size 100-<200,3268150.0,17340.0
3892,Jamaica,North America,2010,2007,Holdings with land size 0-<1,47712.0,151929.0
3893,Jamaica,North America,2010,2007,Holdings with land size 1-<2,25633.0,13033.0
3894,Jamaica,North America,2010,2007,Holdings with land size 2-<3,22588.0,11485.0
3895,Jamaica,North America,2010,2007,Holdings with land size 3-<4,19959.0,10148.0
3896,Jamaica,North America,2010,2007,Holdings with land size 4-<5,17830.0,9065.0
3897,Jamaica,North America,2010,2007,Holdings with land size 10-<20,14251.0,954.0
3898,Jamaica,North America,2010,2007,Holdings with land size 20-<50,16811.0,667.0
3899,Jamaica,North America,2010,2007,Holdings with land size 50-<100,11742.0,170.0
3900,Jamaica,North America,2010,2007,Holdings with land size 100-<200,13707.0,100.0
3901,Jamaica,North America,2010,2007,Holdings with land size 200-<500,115854.0,140.0
3902,Japan,Asia,2010,2015,Holdings with land size 0-<1,24419.0,21099.0
3903,Japan,Asia,2010,2015,Holdings with land size 1-<2,159556.0,137865.0
3904,Japan,Asia,2010,2015,Holdings with land size 2-<3,314973.0,272153.0
3905,Japan,Asia,2010,2015,Holdings with land size 3-<4,435637.0,376413.0
3906,Japan,Asia,2010,2015,Holdings with land size 4-<5,519220.0,448634.0
3907,Japan,Asia,2010,2015,Holdings with land size 10-<20,349760.0,25396.0
3908,Japan,Asia,2010,2015,Holdings with land size 20-<50,604254.0,19677.0
3909,Japan,Asia,2010,2015,Holdings with land size 50-<100,406602.0,6121.0
3910,Japan,Asia,2010,2015,Holdings with land size 100-<200,282189.0,1590.0
3911,Japan,Asia,2020,2020,Holdings with land size 0-<1,302887.0,548556.0
3912,Japan,Asia,2020,2020,Holdings with land size 1-<2,338440.0,246562.0
3913,Japan,Asia,2020,2020,Holdings with land size 2-<3,177179.0,59785.0
3914,Japan,Asia,2020,2020,Holdings with land size 3-<4,157076.0,53002.0
3915,Japan,Asia,2020,2020,Holdings with land size 4-<5,139978.0,47233.0
3916,Japan,Asia,2020,2020,Holdings with land size 10-<20,354282.0,25777.0
3917,Japan,Asia,2020,2020,Holdings with land size 20-<50,642408.0,20962.0
3918,Japan,Asia,2020,2020,Holdings with land size 50-<100,432749.0,6490.0
3919,Japan,Asia,2020,2020,Holdings with land size 100-<200,358513.0,1933.0
3920,Jordan,Asia,2010,2007,Holdings with land size 0-<1,13072.0,45539.0
3921,Jordan,Asia,2010,2007,Holdings with land size 1-<2,15462.0,11905.0
3922,Jordan,Asia,2010,2007,Holdings with land size 2-<3,13104.0,5617.0
3923,Jordan,Asia,2010,2007,Holdings with land size 3-<4,18234.0,5582.0
3924,Jordan,Asia,2010,2007,Holdings with land size 4-<5,9225.0,2160.0
3925,Jordan,Asia,2010,2007,Holdings with land size 10-<20,22877.0,1779.0
3926,Jordan,Asia,2010,2007,Holdings with land size 20-<50,32872.0,1147.0
3927,Jordan,Asia,2010,2007,Holdings with land size 50-<100,33221.0,517.0
3928,Jordan,Asia,2010,2007,Holdings with land size 100-<200,25358.0,202.0
3929,Jordan,Asia,2010,2007,Holdings with land size 200-<500,52088.0,109.0
3930,Jordan,Asia,2020,2017,Holdings with land size 0-<1,21807.0,78412.0
3931,Jordan,Asia,2020,2017,Holdings with land size 1-<2,16359.0,11373.0
3932,Jordan,Asia,2020,2017,Holdings with land size 2-<3,13646.0,5392.0
3933,Jordan,Asia,2020,2017,Holdings with land size 3-<4,11866.0,3375.0
3934,Jordan,Asia,2020,2017,Holdings with land size 4-<5,9249.0,2010.0
3935,Jordan,Asia,2020,2017,Holdings with land size 10-<20,24170.0,1615.0
3936,Jordan,Asia,2020,2017,Holdings with land size 20-<50,41002.0,1232.0
3937,Jordan,Asia,2020,2017,Holdings with land size 50-<100,32142.0,439.0
3938,Jordan,Asia,2020,2017,Holdings with land size 100-<200,22569.0,157.0
3939,Jordan,Asia,2020,2017,Holdings with land size 200-<500,62327.0,94.0
3940,Kazakhstan,Asia,2010,2006,Holdings with land size 0-<1,41845.0,17165.0
3941,Kazakhstan,Asia,2010,2006,Holdings with land size 1-<2,28313.0,11614.0
3942,Kazakhstan,Asia,2010,2006,Holdings with land size 2-<3,22696.0,9310.0
3943,Kazakhstan,Asia,2010,2006,Holdings with land size 3-<4,19333.0,7930.0
3944,Kazakhstan,Asia,2010,2006,Holdings with land size 4-<5,17014.0,6979.0
3945,Kazakhstan,Asia,2010,2006,Holdings with land size 10-<20,294900.0,21921.0
3946,Kazakhstan,Asia,2010,2006,Holdings with land size 20-<50,709200.0,22485.0
3947,Kazakhstan,Asia,2010,2006,Holdings with land size 50-<100,1218100.0,17300.0
3948,Kazakhstan,Asia,2010,2006,Holdings with land size 100-<200,2400100.0,17359.0
3949,Kazakhstan,Asia,2010,2006,Holdings with land size 200-<500,5935000.0,19110.0
3950,Kazakhstan,Asia,2010,2006,Holdings with land size 500-<1000,6704700.0,9850.0
3951,Kazakhstan,Asia,2010,2006,Holdings with land size 1000-<2500,12205444.0,6179.0
3952,Kazakhstan,Asia,2010,2006,Holdings with land size >=2500,49349456.0,5993.0
3953,Laos,Asia,2010,2010,Holdings with land size 0-<1,97500.0,171700.0
3954,Laos,Asia,2010,2010,Holdings with land size 1-<2,334100.0,245600.0
3955,Laos,Asia,2010,2010,Holdings with land size 2-<3,350400.0,150500.0
3956,Laos,Asia,2010,2010,Holdings with land size 3-<4,1088000.0,208800.0
3957,Latvia,Europe,2010,2010,Holdings with land size 0-<1,4707.0,5117.0
3958,Latvia,Europe,2010,2010,Holdings with land size 1-<2,9410.0,9590.0
3959,Latvia,Europe,2010,2010,Holdings with land size 2-<3,21364.0,6233.0
3960,Latvia,Europe,2010,2010,Holdings with land size 3-<4,21255.0,6202.0
3961,Latvia,Europe,2010,2010,Holdings with land size 4-<5,20410.0,5955.0
3962,Latvia,Europe,2010,2010,Holdings with land size 10-<20,242980.0,17490.0
3963,Latvia,Europe,2010,2010,Holdings with land size 20-<50,287760.0,9620.0
3964,Latvia,Europe,2010,2010,Holdings with land size 50-<100,187680.0,2740.0
3965,Latvia,Europe,2010,2010,Holdings with land size 100-<200,843790.0,2570.0
3966,Latvia,Europe,2020,2020,Holdings with land size 0-<1,4029.0,4543.0
3967,Latvia,Europe,2020,2020,Holdings with land size 1-<2,8201.0,9247.0
3968,Latvia,Europe,2020,2020,Holdings with land size 2-<3,19327.0,5722.0
3969,Latvia,Europe,2020,2020,Holdings with land size 3-<4,19228.0,5692.0
3970,Latvia,Europe,2020,2020,Holdings with land size 4-<5,18464.0,5466.0
3971,Latvia,Europe,2020,2020,Holdings with land size 10-<20,138460.0,9910.0
3972,Latvia,Europe,2020,2020,Holdings with land size 20-<50,214760.0,6950.0
3973,Latvia,Europe,2020,2020,Holdings with land size 50-<100,196720.0,2800.0
3974,Latvia,Europe,2020,2020,Holdings with land size 100-<200,1256430.0,3740.0
3975,Lebanon,Asia,2010,2010,Holdings with land size 0-<1,42117.0,114723.0
3976,Lebanon,Asia,2010,2010,Holdings with land size 1-<2,34149.0,26269.0
3977,Lebanon,Asia,2010,2010,Holdings with land size 2-<3,21083.0,8083.0
3978,Lebanon,Asia,2010,2010,Holdings with land size 3-<4,15372.0,5894.0
3979,Lebanon,Asia,2010,2010,Holdings with land size 4-<5,11393.0,2440.0
3980,Lebanon,Asia,2010,2010,Holdings with land size 10-<20,25634.0,1966.0
3981,Lebanon,Asia,2010,2010,Holdings with land size 20-<50,24020.0,835.0
3982,Lebanon,Asia,2010,2010,Holdings with land size 50-<100,26786.0,288.0
3983,Lesotho,Africa,2010,2009,Holdings with land size 0-<1,454242.0,98719.0
3984,Lesotho,Africa,2010,2009,Holdings with land size 1-<2,54098.0,69321.0
3985,Lesotho,Africa,2010,2009,Holdings with land size 2-<3,5974.0,27133.0
3986,Lesotho,Africa,2010,2009,Holdings with land size 3-<4,292.0,22575.0
3987,Lithuania,Europe,2010,2010,Holdings with land size 0-<1,23297.0,16417.0
3988,Lithuania,Europe,2010,2010,Holdings with land size 1-<2,46590.0,32310.0
3989,Lithuania,Europe,2010,2010,Holdings with land size 2-<3,90166.0,28754.0
3990,Lithuania,Europe,2010,2010,Holdings with land size 3-<4,89705.0,28607.0
3991,Lithuania,Europe,2010,2010,Holdings with land size 4-<5,86139.0,27470.0
3992,Lithuania,Europe,2010,2010,Holdings with land size 10-<20,296010.0,21470.0
3993,Lithuania,Europe,2010,2010,Holdings with land size 20-<50,388690.0,12510.0
3994,Lithuania,Europe,2010,2010,Holdings with land size 50-<100,328410.0,4830.0
3995,Lithuania,Europe,2010,2010,Holdings with land size 100-<200,1140040.0,3800.0
3996,Lithuania,Europe,2020,2020,Holdings with land size 0-<1,8628.0,7909.0
3997,Lithuania,Europe,2020,2020,Holdings with land size 1-<2,17562.0,16101.0
3998,Lithuania,Europe,2020,2020,Holdings with land size 2-<3,44336.0,13748.0
3999,Lithuania,Europe,2020,2020,Holdings with land size 3-<4,44109.0,13678.0
4000,Lithuania,Europe,2020,2020,Holdings with land size 4-<5,42356.0,13134.0
4001,Lithuania,Europe,2020,2020,Holdings with land size 10-<20,238950.0,17070.0
4002,Lithuania,Europe,2020,2020,Holdings with land size 20-<50,346750.0,11260.0
4003,Lithuania,Europe,2020,2020,Holdings with land size 50-<100,384800.0,5420.0
4004,Lithuania,Europe,2020,2020,Holdings with land size 100-<200,1601150.0,5790.0
4005,Luxembourg,Europe,2010,2010,Holdings with land size 0-<1,40.0,66.0
4006,Luxembourg,Europe,2010,2010,Holdings with land size 1-<2,80.0,134.0
4007,Luxembourg,Europe,2010,2010,Holdings with land size 2-<3,193.0,54.0
4008,Luxembourg,Europe,2010,2010,Holdings with land size 3-<4,192.0,54.0
4009,Luxembourg,Europe,2010,2010,Holdings with land size 4-<5,185.0,52.0
4010,Luxembourg,Europe,2010,2010,Holdings with land size 10-<20,2450.0,170.0
4011,Luxembourg,Europe,2010,2010,Holdings with land size 20-<50,12840.0,360.0
4012,Luxembourg,Europe,2010,2010,Holdings with land size 50-<100,47540.0,640.0
4013,Luxembourg,Europe,2010,2010,Holdings with land size 100-<200,66030.0,440.0
4014,Luxembourg,Europe,2020,2020,Holdings with land size 0-<1,30.0,46.0
4015,Luxembourg,Europe,2020,2020,Holdings with land size 1-<2,60.0,94.0
4016,Luxembourg,Europe,2020,2020,Holdings with land size 2-<3,156.0,41.0
4017,Luxembourg,Europe,2020,2020,Holdings with land size 3-<4,155.0,40.0
4018,Luxembourg,Europe,2020,2020,Holdings with land size 4-<5,149.0,39.0
4019,Luxembourg,Europe,2020,2020,Holdings with land size 10-<20,2200.0,160.0
4020,Luxembourg,Europe,2020,2020,Holdings with land size 20-<50,9330.0,270.0
4021,Luxembourg,Europe,2020,2020,Holdings with land size 50-<100,35400.0,470.0
4022,Luxembourg,Europe,2020,2020,Holdings with land size 100-<200,83520.0,520.0
4023,Malta,Europe,2010,2010,Holdings with land size 0-<1,1158.0,2093.0
4024,Malta,Europe,2010,2010,Holdings with land size 1-<2,4812.0,8697.0
4025,Malta,Europe,2010,2010,Holdings with land size 2-<3,1058.0,360.0
4026,Malta,Europe,2010,2010,Holdings with land size 3-<4,1132.0,385.0
4027,Malta,Europe,2010,2010,Holdings with land size 4-<5,1099.0,374.0
4028,Malta,Europe,2010,2010,Holdings with land size 10-<20,460.0,40.0
4029,Malta,Europe,2010,2010,Holdings with land size 20-<50,160.0,10.0
4030,Malta,Europe,2020,2020,Holdings with land size 0-<1,736.0,991.0
4031,Malta,Europe,2020,2020,Holdings with land size 1-<2,3744.0,5039.0
4032,Malta,Europe,2020,2020,Holdings with land size 2-<3,1069.0,353.0
4033,Malta,Europe,2020,2020,Holdings with land size 3-<4,1122.0,371.0
4034,Malta,Europe,2020,2020,Holdings with land size 4-<5,1049.0,346.0
4035,Malta,Europe,2020,2020,Holdings with land size 10-<20,500.0,40.0
4036,Mexico,North America,2010,2007,Holdings with land size 0-<1,1347322.0,1224661.0
4037,Mexico,North America,2010,2007,Holdings with land size 1-<2,629389.0,572089.0
4038,Mexico,North America,2010,2007,Holdings with land size 2-<3,1396157.0,388458.0
4039,Mexico,North America,2010,2007,Holdings with land size 3-<4,1118960.0,311333.0
4040,Mexico,North America,2010,2007,Holdings with land size 4-<5,943078.0,262396.0
4041,Mexico,North America,2010,2007,Holdings with land size 10-<20,5277561.0,511381.0
4042,Mexico,North America,2010,2007,Holdings with land size 20-<50,6867598.0,217392.0
4043,Mexico,North America,2010,2007,Holdings with land size 50-<100,5626467.0,78004.0
4044,Mexico,North America,2010,2007,Holdings with land size 100-<200,5075928.0,19641.0
4045,Mexico,North America,2010,2007,Holdings with land size 200-<500,6537245.0,25295.0
4046,Mexico,North America,2010,2007,Holdings with land size 500-<1000,4559305.0,17642.0
4047,Mexico,North America,2010,2007,Holdings with land size 1000-<2500,5985998.0,3783.0
4048,Mexico,North America,2010,2007,Holdings with land size >=2500,18704925.0,2862.0
4049,Moldova,Europe,2010,2011,Holdings with land size 0-<1,245615.0,640438.0
4050,Moldova,Europe,2010,2011,Holdings with land size 1-<2,199602.0,139162.0
4051,Moldova,Europe,2010,2011,Holdings with land size 2-<3,156172.0,64482.0
4052,Moldova,Europe,2010,2011,Holdings with land size 3-<4,98153.0,28581.0
4053,Moldova,Europe,2010,2011,Holdings with land size 4-<5,52660.0,11933.0
4054,Moldova,Europe,2010,2011,Holdings with land size 10-<20,24980.0,1868.0
4055,Moldova,Europe,2010,2011,Holdings with land size 20-<50,38454.0,1212.0
4056,Moldova,Europe,2010,2011,Holdings with land size 50-<100,44425.0,617.0
4057,Moldova,Europe,2010,2011,Holdings with land size 100-<200,89860.0,621.0
4058,Moldova,Europe,2010,2011,Holdings with land size 200-<500,314416.0,963.0
4059,Moldova,Europe,2010,2011,Holdings with land size 500-<1000,378419.0,550.0
4060,Moldova,Europe,2010,2011,Holdings with land size 1000-<2500,526646.0,278.0
4061,Montenegro,Europe,2010,2010,Holdings with land size 0-<1,7577.0,11619.0
4062,Montenegro,Europe,2010,2010,Holdings with land size 1-<2,15423.0,23651.0
4063,Montenegro,Europe,2010,2010,Holdings with land size 2-<3,7965.0,2586.0
4064,Montenegro,Europe,2010,2010,Holdings with land size 3-<4,7925.0,2573.0
4065,Montenegro,Europe,2010,2010,Holdings with land size 4-<5,7610.0,2471.0
4066,Montenegro,Europe,2010,2010,Holdings with land size 10-<20,15500.0,1160.0
4067,Montenegro,Europe,2010,2010,Holdings with land size 20-<50,20210.0,640.0
4068,Montenegro,Europe,2010,2010,Holdings with land size 50-<100,31650.0,440.0
4069,Montenegro,Europe,2010,2010,Holdings with land size 100-<200,88900.0,430.0
4070,Myanmar,Asia,2010,2010,Holdings with land size 0-<1,779220.0,1290588.0
4071,Myanmar,Asia,2010,2010,Holdings with land size 1-<2,1814714.0,1404383.0
4072,Myanmar,Asia,2010,2010,Holdings with land size 2-<3,2031604.0,761838.0
4073,Myanmar,Asia,2010,2010,Holdings with land size 3-<4,1531716.0,574384.0
4074,Myanmar,Asia,2010,2010,Holdings with land size 4-<5,1240904.0,235099.0
4075,Myanmar,Asia,2010,2010,Holdings with land size 10-<20,1690549.0,154180.0
4076,Myanmar,Asia,2010,2010,Holdings with land size 20-<50,490143.0,17610.0
4077,Nepal,Asia,2010,2011,Holdings with land size 0-<1,1183139.0,3086569.0
4078,Nepal,Asia,2010,2011,Holdings with land size 1-<2,749810.0,548974.0
4079,Nepal,Asia,2010,2011,Holdings with land size 2-<3,308568.0,129364.0
4080,Nepal,Asia,2010,2011,Holdings with land size 3-<4,134353.0,39507.0
4081,Nepal,Asia,2010,2011,Holdings with land size 4-<5,65365.0,14881.0
4082,Nepal,Asia,2010,2011,Holdings with land size 10-<20,15227.0,1054.0
4083,Netherlands,Europe,2010,2010,Holdings with land size 0-<1,2800.0,2635.0
4084,Netherlands,Europe,2010,2010,Holdings with land size 1-<2,5700.0,5365.0
4085,Netherlands,Europe,2010,2010,Holdings with land size 2-<3,12585.0,3729.0
4086,Netherlands,Europe,2010,2010,Holdings with land size 3-<4,12521.0,3709.0
4087,Netherlands,Europe,2010,2010,Holdings with land size 4-<5,12023.0,3562.0
4088,Netherlands,Europe,2010,2010,Holdings with land size 10-<20,156970.0,10820.0
4089,Netherlands,Europe,2010,2010,Holdings with land size 20-<50,644690.0,19220.0
4090,Netherlands,Europe,2010,2010,Holdings with land size 50-<100,607980.0,9130.0
4091,Netherlands,Europe,2010,2010,Holdings with land size 100-<200,343090.0,2210.0
4092,Netherlands,Europe,2020,2020,Holdings with land size 0-<1,1288.0,1249.0
4093,Netherlands,Europe,2020,2020,Holdings with land size 1-<2,2622.0,2541.0
4094,Netherlands,Europe,2020,2020,Holdings with land size 2-<3,6230.0,1813.0
4095,Netherlands,Europe,2020,2020,Holdings with land size 3-<4,6198.0,1804.0
4096,Netherlands,Europe,2020,2020,Holdings with land size 4-<5,5952.0,1732.0
4097,Netherlands,Europe,2020,2020,Holdings with land size 10-<20,117850.0,8100.0
4098,Netherlands,Europe,2020,2020,Holdings with land size 20-<50,495310.0,14620.0
4099,Netherlands,Europe,2020,2020,Holdings with land size 50-<100,646780.0,9460.0
4100,Netherlands,Europe,2020,2020,Holdings with land size 100-<200,484690.0,3080.0
4101,New Zealand,Oceania,2020,2017,Holdings with land size 1-<2,8949.0,3519.0
4102,New Zealand,Oceania,2020,2017,Holdings with land size 2-<3,3926.0,1544.0
4103,New Zealand,Oceania,2020,2017,Holdings with land size 3-<4,3558.0,1399.0
4104,New Zealand,Oceania,2020,2017,Holdings with land size 4-<5,3268.0,1285.0
4105,New Zealand,Oceania,2020,2017,Holdings with land size 10-<20,73951.0,4990.0
4106,New Zealand,Oceania,2020,2017,Holdings with land size 20-<50,210329.0,6300.0
4107,New Zealand,Oceania,2020,2017,Holdings with land size 50-<100,456722.0,6122.0
4108,New Zealand,Oceania,2020,2017,Holdings with land size 100-<200,1130176.0,7747.0
4109,New Zealand,Oceania,2020,2017,Holdings with land size 200-<500,2642280.0,8307.0
4110,New Zealand,Oceania,2020,2017,Holdings with land size 500-<1000,2130090.0,3219.0
4111,New Zealand,Oceania,2020,2017,Holdings with land size 1000-<2500,2325316.0,1500.0
4112,New Zealand,Oceania,2020,2017,Holdings with land size >=2500,4862922.0,721.0
4113,Nicaragua,North America,2010,2011,Holdings with land size 0-<1,31565.0,61323.0
4114,Nicaragua,North America,2010,2011,Holdings with land size 1-<2,47561.0,31341.0
4115,Nicaragua,North America,2010,2011,Holdings with land size 2-<3,55178.0,20779.0
4116,Nicaragua,North America,2010,2011,Holdings with land size 3-<4,54671.0,14770.0
4117,Nicaragua,North America,2010,2011,Holdings with land size 4-<5,56326.0,10631.0
4118,Nicaragua,North America,2010,2011,Holdings with land size 10-<20,504830.0,29532.0
4119,Nicaragua,North America,2010,2011,Holdings with land size 20-<50,1114234.0,33982.0
4120,Nicaragua,North America,2010,2011,Holdings with land size 50-<100,1101675.0,15943.0
4121,Nicaragua,North America,2010,2011,Holdings with land size 100-<200,1017599.0,7452.0
4122,Nicaragua,North America,2010,2011,Holdings with land size 200-<500,1822997.0,4646.0
4123,Niue,Oceania,2020,2021,Holdings with land size 0-<1,273.0,223.0
4124,Niue,Oceania,2020,2021,Holdings with land size 1-<2,193.0,163.0
4125,Niue,Oceania,2020,2021,Holdings with land size 2-<3,53.0,27.0
4126,Niue,Oceania,2020,2021,Holdings with land size 3-<4,43.0,21.0
4127,Niue,Oceania,2020,2021,Holdings with land size 4-<5,26.0,9.0
4128,Niue,Oceania,2020,2021,Holdings with land size 10-<20,356.0,14.0
4129,North Macedonia,Europe,2010,2007,Holdings with land size 0-<1,74835.0,122100.0
4130,North Macedonia,Europe,2010,2007,Holdings with land size 1-<2,61512.0,28546.0
4131,North Macedonia,Europe,2010,2007,Holdings with land size 2-<3,47140.0,21876.0
4132,North Macedonia,Europe,2010,2007,Holdings with land size 3-<4,30098.0,6724.0
4133,North Macedonia,Europe,2010,2007,Holdings with land size 4-<5,23254.0,5195.0
4134,North Macedonia,Europe,2010,2007,Holdings with land size 10-<20,36624.0,1658.0
4135,Northern Mariana Islands,Oceania,2010,2007,Holdings with land size 0-<1,53.0,90.0
4136,Northern Mariana Islands,Oceania,2010,2007,Holdings with land size 1-<2,75.0,54.0
4137,Northern Mariana Islands,Oceania,2010,2007,Holdings with land size 2-<3,54.0,24.0
4138,Northern Mariana Islands,Oceania,2010,2007,Holdings with land size 3-<4,38.0,13.0
4139,Northern Mariana Islands,Oceania,2010,2007,Holdings with land size 4-<5,65.0,12.0
4140,Northern Mariana Islands,Oceania,2010,2007,Holdings with land size 10-<20,176.0,12.0
4141,Northern Mariana Islands,Oceania,2010,2007,Holdings with land size 20-<50,975.0,20.0
4142,Northern Mariana Islands,Oceania,2020,2018,Holdings with land size 0-<1,25.0,118.0
4143,Northern Mariana Islands,Oceania,2020,2018,Holdings with land size 1-<2,79.0,61.0
4144,Northern Mariana Islands,Oceania,2020,2018,Holdings with land size 2-<3,66.0,30.0
4145,Northern Mariana Islands,Oceania,2020,2018,Holdings with land size 3-<4,26.0,6.0
4146,Northern Mariana Islands,Oceania,2020,2018,Holdings with land size 4-<5,29.0,5.0
4147,Northern Mariana Islands,Oceania,2020,2018,Holdings with land size 10-<20,97.0,11.0
4148,Northern Mariana Islands,Oceania,2020,2018,Holdings with land size 20-<50,126.0,5.0
4149,Norway,Europe,2010,2010,Holdings with land size 0-<1,329.0,346.0
4150,Norway,Europe,2010,2010,Holdings with land size 1-<2,671.0,704.0
4151,Norway,Europe,2010,2010,Holdings with land size 2-<3,4200.0,1156.0
4152,Norway,Europe,2010,2010,Holdings with land size 3-<4,4178.0,1150.0
4153,Norway,Europe,2010,2010,Holdings with land size 4-<5,4012.0,1104.0
4154,Norway,Europe,2010,2010,Holdings with land size 10-<20,197200.0,13440.0
4155,Norway,Europe,2010,2010,Holdings with land size 20-<50,465420.0,15300.0
4156,Norway,Europe,2010,2010,Holdings with land size 50-<100,199800.0,3020.0
4157,Norway,Europe,2010,2010,Holdings with land size 100-<200,69660.0,500.0
4158,Oman,Asia,2010,2012,Holdings with land size 0-<1,17762.0,122831.0
4159,Oman,Asia,2010,2012,Holdings with land size 1-<2,18863.0,14371.0
